0 1.0
2 0.836227209836497
4 0.8043629969938482
6 0.7864507665941738
8 0.7725197440790974
10 0.7605284752615376
12 0.7496083842832563
14 0.7397635563705791
16 0.7303667878252015
18 0.7206964626652066
20 0.7104298215416333
22 0.6994803876105349
24 0.687794465286072
26 0.6759411049747173
28 0.6647578511002651
30 0.6540713383489709
32 0.644428937401201
34 0.636025967123969
36 0.6283471578369668
38 0.621173003401394
40 0.6146050810953431
42 0.6086779883182752
44 0.6031795599498374
46 0.5978560382611475
48 0.5926172917633933
50 0.5870373507592551
52 0.5808925446076134
54 0.5750778215772759
56 0.570124245735137
58 0.5658068241910316
60 0.5619832483904756
62 0.5585745857888115
64 0.5555194681041286
66 0.5527396291784651
68 0.5500831712826502
70 0.5474745323765368
72 0.5450644670059885
74 0.5427840245304051
76 0.5406186750179552
78 0.5385117891521988
80 0.536342653266642
82 0.5338472107159244
84 0.530281118270976
86 0.5252917966882366
88 0.5213715480069524
90 0.5186684664305083
92 0.5166054629303336
94 0.5148928767556565
96 0.5134001869411593
98 0.5120687747125077
100 0.5108750845731914
102 0.5097988518889705
104 0.5088237445784697
106 0.5079266244187419
108 0.5070759587651089
110 0.50625713832924
112 0.5054753445270608
114 0.5047228533268024
116 0.5040040702800921
118 0.5033158342552535
120 0.5026382011404349
122 0.501949174067645
124 0.5012331340706215
126 0.500477168847449
128 0.4996963850503395
130 0.4989229605640689
132 0.49815904922244225
134 0.4973982399672127
136 0.4966424419311429
138 0.4959112128019269
140 0.49520990420943506
142 0.49453836701034687
144 0.49389818321479123
146 0.4932910630369053
148 0.4927173224849597
150 0.49217595880452775
152 0.49166331614937997
154 0.49117455006120253
156 0.490707772652175
158 0.49026096741746206
160 0.48983087800958275
162 0.48941611390361506
164 0.48901479174733214
166 0.4886246874941917
168 0.4882441601172641
170 0.4878705891326746
172 0.48749622505934254
174 0.4871233892821755
176 0.48675563403365996
178 0.48638535655836784
180 0.4860290749936896
182 0.4856843542214115
184 0.4853554470220464
186 0.48503908962759096
188 0.48473371234341156
190 0.4844369371879322
192 0.48413861177728057
194 0.48384608427438286
196 0.4835620180169612
198 0.4833008463161257
