0 1.0
2 0.9618186156359158
4 0.9281990138757538
6 0.9051615254287573
8 0.8885073240515022
10 0.8754461609573948
12 0.8645984184637747
14 0.8552649683633812
16 0.8470621543145139
18 0.8397702315572709
20 0.8332224411222393
22 0.8272997392015603
24 0.8219194431191585
26 0.8170123483193783
28 0.8125185825494015
30 0.808400674930425
32 0.8046090644407543
34 0.8011078674447414
36 0.7978654226596992
38 0.7948527916566636
40 0.7920434868808612
42 0.7894130649024427
44 0.7869394778603961
46 0.7846056910872105
48 0.7824007841621232
50 0.7803134336118058
52 0.7783308344358194
54 0.7764397265255449
56 0.774629403141093
58 0.7728917823999127
60 0.7712198887391455
62 0.7696071992802586
64 0.7680477704585066
66 0.7665354474586629
68 0.7650651978427374
70 0.763632004112705
72 0.7622311158332212
74 0.7608617529024284
76 0.759523023702548
78 0.7582139774511801
80 0.7569336433448021
82 0.7556804269246117
84 0.7544510201108316
86 0.7532446450245983
88 0.7520615903147129
90 0.7509019668542083
92 0.7497656437223462
94 0.7486523957596798
96 0.747562032416806
98 0.7464943975060047
100 0.7454492610638638
102 0.7444262681320333
104 0.7434256736608561
106 0.7424472758796036
108 0.741490598906239
110 0.7405554998314524
112 0.7396418130992728
114 0.7387491325102682
116 0.7378770425802454
118 0.737025091420569
120 0.7361926297019608
122 0.7353788268847077
124 0.7345827796504936
126 0.7338035496821975
128 0.7330401430082222
130 0.7322915391373278
132 0.7315567353453349
134 0.7308348245713001
136 0.7301249825769721
138 0.7294263241399417
140 0.7287377622372686
142 0.7280581882954803
144 0.7273866007084584
146 0.7267221487444402
148 0.7260641952174361
150 0.7254123079429711
152 0.7247662023852613
154 0.7241257391446922
156 0.7234908114528606
158 0.7228612544078871
160 0.722236971742014
162 0.7216181448384152
164 0.7210048528916294
166 0.7203970071436874
168 0.71979458906171
170 0.7191975887190246
172 0.7186059663988439
174 0.7180196423076013
176 0.7174384718172424
178 0.7168623144778352
180 0.7162910326591556
182 0.7157245714808802
184 0.7151630281000102
186 0.7146063980458266
188 0.7140545685364308
190 0.7135073508350623
192 0.7129645095849663
194 0.7124257747778195
196 0.7118908519301318
198 0.7113594554774023
