0 1.0
2 0.8433389666587859
4 0.812407254671758
6 0.794603764873392
8 0.7827872844941037
10 0.7736275644942812
12 0.7657809852434462
14 0.7585323612004622
16 0.7511707070101966
18 0.7436231271947713
20 0.7365507399715029
22 0.7303248566341269
24 0.7247282742769742
26 0.7196546285504513
28 0.7150031249587409
30 0.7106479210034848
32 0.7064111152787882
34 0.7019501279567786
36 0.6974658774149698
38 0.693051107939021
40 0.6886935265059141
42 0.6843586053205677
44 0.6801653279006575
46 0.6759930238880522
48 0.671544852690504
50 0.666924945187549
52 0.6622325733183502
54 0.6573933888407352
56 0.6518545667185743
58 0.6451059051176592
60 0.6371200067042716
62 0.6285477398346395
64 0.6197431740939766
66 0.6111002822888154
68 0.6029576730535507
70 0.5950306465091341
72 0.5870115051009676
74 0.5787582121127309
76 0.5707571449577594
78 0.5632962053143797
80 0.5566167330298624
82 0.5506116543868916
84 0.5453261505886117
86 0.5408156293112478
88 0.5368854546267315
90 0.5335887249044063
92 0.530866621669669
94 0.5285212002827303
96 0.5264425194764494
98 0.5245415362390149
100 0.5227870168989686
102 0.5211652665381953
104 0.5196494822748956
106 0.518222191840399
108 0.5168524514946286
110 0.5155379905430799
112 0.5142790130169457
114 0.5130698862987149
116 0.5119032046393464
118 0.5107772301034883
120 0.5096940297360488
122 0.508652739564289
124 0.5076530723328053
126 0.5066917531561513
128 0.5057586757711001
130 0.5048438524519403
132 0.5039459930662726
134 0.5030694270934416
136 0.5022131508708386
138 0.5013735689540368
140 0.5005489569870657
142 0.4997399221512032
144 0.4989474083578988
146 0.4981777682084074
148 0.4974369005925039
150 0.49672521196313774
152 0.49604226028425674
154 0.49538129102823647
156 0.49473383589024106
158 0.4940952871006466
160 0.49347039361787975
162 0.49285956653405555
164 0.4922602950379681
166 0.49166773428544297
168 0.49108119957051544
170 0.4905074437809883
172 0.4899499253803894
174 0.489410435631952
176 0.48888860125514166
178 0.4883832353439397
180 0.48789337591880677
182 0.48741749841616433
184 0.4869543744147434
186 0.48650276861130787
188 0.48606115613637996
190 0.48562872727343726
192 0.48520408794563524
194 0.48478663680370776
196 0.4843758024749664
198 0.48397133613629834
