0, 1.000000
1, 0.014238
2, 0.012506
3, 0.009605
4, 0.011016
5, 0.021583
6, 0.027260
7, 0.005886
8, 0.009719
9, 0.023536
10, 0.016525
11, 0.027597
12, 0.017309
13, 0.017983
14, 0.016878
15, 0.019491
16, 0.025948
17, 0.012206
18, 0.014750
19, 0.039794
20, 0.022280
21, 0.013996
22, 0.009973
23, 0.006540
24, 0.010424
25, 0.010732
26, 0.014835
27, 0.016586
28, 0.012094
29, 0.005558
30, 0.009911
31, 0.006234
32, 0.011413
33, 0.009995
34, 0.012579
35, 0.009939
36, 0.013967
37, 0.005788
38, 0.007873
39, 0.013267
40, 0.015900
41, 0.006559
42, 0.007168
43, 0.015111
44, 0.017924
45, 0.007649
46, 0.007580
47, 0.012802
48, 0.015764
49, 0.004933
50, 0.008686
51, 0.008064
52, 0.012098
53, 0.011811
54, 0.013520
55, 0.007812
56, 0.011418
57, 0.015284
58, 0.014393
59, 0.012245
60, 0.012636
61, 0.007436
62, 0.018195
63, 0.008761
64, 0.006889
65, 0.007772
66, 0.009559
67, 0.010566
68, 0.011994
69, 0.012870
70, 0.008856
71, 0.005776
72, 0.019802
73, 0.008291
74, 0.015127
75, 0.005744
76, 0.008287
77, 0.011421
78, 0.005901
79, 0.006784
80, 0.014277
81, 0.007409
82, 0.015958
83, 0.008608
84, 0.012112
85, 0.015416
86, 0.006941
87, 0.005819
88, 0.005230
89, 0.004993
90, 0.006930
91, 0.009083
92, 0.007032
93, 0.013645
94, 0.008158
95, 0.010754
96, 0.020562
97, 0.009976
98, 0.005873
99, 0.011320
100, 0.004679
101, 0.006211
102, 0.009844
103, 0.009197
104, 0.012378
105, 0.017671
106, 0.005466
107, 0.013717
108, 0.008480
109, 0.008481
110, 0.007365
111, 0.012195
112, 0.011762
113, 0.008530
114, 0.006804
115, 0.011271
116, 0.009292
117, 0.010758
118, 0.006726
119, 0.009010
120, 0.013583
121, 0.011240
122, 0.011598
123, 0.006654
124, 0.006009
125, 0.013986
126, 0.016348
127, 0.011402
128, 0.009617
129, 0.011317
130, 0.009848
131, 0.012030
132, 0.004522
133, 0.003295
134, 0.007260
135, 0.005873
136, 0.010379
137, 0.007827
138, 0.007495
139, 0.008191
140, 0.011213
141, 0.007348
142, 0.013724
143, 0.008122
144, 0.008480
145, 0.004127
146, 0.011353
147, 0.005555
148, 0.005962
149, 0.017405
150, 0.004556
151, 0.008667
152, 0.011251
153, 0.013297
154, 0.009275
155, 0.009482
156, 0.006317
157, 0.013212
158, 0.004547
159, 0.009012
160, 0.006621
161, 0.011646
162, 0.005398
163, 0.011446
164, 0.005577
165, 0.006569
166, 0.007309
167, 0.006578
168, 0.013621
169, 0.006221
170, 0.004936
171, 0.008420
172, 0.007824
173, 0.005110
174, 0.006564
175, 0.014018
176, 0.009797
177, 0.005272
178, 0.011042
179, 0.009155
180, 0.013561
181, 0.007570
182, 0.003976
183, 0.011437
184, 0.007486
185, 0.008160
186, 0.013143
187, 0.005679
188, 0.005412
189, 0.007589
190, 0.003282
191, 0.009312
192, 0.008967
193, 0.008030
194, 0.007857
195, 0.007483
196, 0.005982
197, 0.004165
198, 0.013858
199, 0.020121
200, 0.010750
201, 0.004283
202, 0.010077
203, 0.004802
204, 0.011512
205, 0.007265
206, 0.006845
207, 0.005875
208, 0.010549
209, 0.008572
210, 0.005259
211, 0.007804
212, 0.007959
213, 0.007561
214, 0.011259
215, 0.008425
216, 0.005086
217, 0.006476
218, 0.012514
219, 0.012106
220, 0.005667
221, 0.005473
222, 0.008911
223, 0.017146
224, 0.006877
225, 0.011579
226, 0.006192
227, 0.004813
228, 0.008325
229, 0.005929
230, 0.007342
231, 0.008827
232, 0.004325
233, 0.009960
234, 0.008217
235, 0.004078
236, 0.009924
237, 0.014417
238, 0.009074
239, 0.003919
240, 0.011469
241, 0.006758
242, 0.005050
243, 0.012790
244, 0.013477
245, 0.008870
246, 0.009851
247, 0.010378
248, 0.009126
249, 0.005118
250, 0.004685
251, 0.005772
252, 0.009125
253, 0.010859
254, 0.011370
255, 0.011965
256, 0.013917
257, 0.005554
258, 0.007246
259, 0.005739
260, 0.009436
261, 0.010349
262, 0.007446
263, 0.005457
264, 0.007403
265, 0.008026
266, 0.008360
267, 0.011186
268, 0.004465
269, 0.007714
270, 0.006260
271, 0.005748
272, 0.014055
273, 0.010351
274, 0.009318
275, 0.009981
276, 0.006810
277, 0.006787
278, 0.005828
279, 0.011098
280, 0.009171
281, 0.007032
282, 0.005681
283, 0.005412
284, 0.010840
285, 0.012900
286, 0.009324
287, 0.012277
288, 0.006194
289, 0.007791
290, 0.009989
291, 0.007703
292, 0.009727
293, 0.015081
294, 0.005656
295, 0.006636
296, 0.004773
297, 0.007750
298, 0.007207
299, 0.006266
300, 0.009426
301, 0.012064
302, 0.005448
303, 0.005442
304, 0.005497
305, 0.019041
306, 0.008273
307, 0.005993
308, 0.007052
309, 0.007037
310, 0.005820
311, 0.007318
312, 0.011891
313, 0.010080
314, 0.013368
315, 0.008187
316, 0.012078
317, 0.009796
318, 0.010821
319, 0.010693
320, 0.005605
321, 0.009688
322, 0.014707
323, 0.008629
324, 0.007466
325, 0.006178
326, 0.007069
327, 0.007694
328, 0.010298
329, 0.008418
330, 0.006489
331, 0.005249
332, 0.004251
333, 0.011197
334, 0.005719
335, 0.009415
336, 0.011216
337, 0.005422
338, 0.005379
339, 0.009987
340, 0.011303
341, 0.014150
342, 0.017244
343, 0.016600
344, 0.007008
345, 0.004248
346, 0.004686
347, 0.012603
348, 0.008894
349, 0.010098
350, 0.017956
351, 0.009008
352, 0.007325
353, 0.009062
354, 0.008801
355, 0.012570
356, 0.006129
357, 0.013265
358, 0.021657
359, 0.006793
360, 0.007686
361, 0.005088
362, 0.003943
363, 0.008061
364, 0.010422
365, 0.014363
366, 0.005755
367, 0.006774
368, 0.007053
369, 0.009057
370, 0.009900
371, 0.005074
372, 0.011115
373, 0.008402
374, 0.011044
375, 0.007709
376, 0.010532
377, 0.013074
378, 0.008771
379, 0.005776
380, 0.005148
381, 0.009023
382, 0.004068
383, 0.008059
384, 0.007829
385, 0.008234
386, 0.004817
387, 0.004773
388, 0.006436
389, 0.007945
390, 0.008540
391, 0.006406
392, 0.007258
393, 0.007909
